rank	name	count	mono_strict	mono_relaxed	t2t_consistency	quartet	markers
genus	Tyzzerella	4	yes	yes	1	1	312.8
genus	UBA10002	8	no	yes	1	1	148.1
genus	UBA10009	5	yes	yes	1	1	166.4
genus	UBA10092	6	no	yes	1	1	118.8
genus	UBA10102	3	yes	yes	1	1	148.7
genus	UBA10103	14	no	yes	1	0.999	159.0
genus	UBA10119	4	yes	yes	1	1	147.0
genus	UBA10122	2	yes	yes	1	1	119.5
genus	UBA10133	18	no	yes	1	1	144.1
genus	UBA10138	3	yes	yes	1	1	148.0
genus	UBA1014	2	no	yes	1	1	327.0
genus	UBA10151	2	yes	yes	1	1	148.5
genus	UBA10165	3	yes	yes	1	1	133.3
genus	UBA10181	3	yes	yes	1	1	183.0
genus	UBA10183	2	yes	yes	1	1	215.5
genus	UBA10190	5	yes	yes	1	1	158.2
genus	UBA10212	2	no	yes	1	1	162.5
genus	UBA11361	2	no	yes	1	1	226.5
genus	UBA11426	2	yes	yes	1	1	287.5
genus	UBA11654	2	yes	yes	1	1	230.0
genus	UBA11703	12	yes	yes	1	1	139.2
genus	UBA11712	10	no	yes	1	1	167.1
genus	UBA11713	4	yes	yes	1	1	137.0
genus	UBA12026	10	no	yes	1	1	138.2
genus	UBA12028	2	yes	yes	1	1	152.5
genus	UBA12042	7	no	yes	1	0.999	134.1
genus	UBA12044	9	yes	yes	1	1	127.3
genus	UBA12049	5	no	yes	1	1	143.2
genus	UBA12053	4	yes	yes	1	1	142.0
genus	UBA12068	7	no	yes	1	1	147.1
genus	UBA12075	6	yes	yes	1	1	171.0
genus	UBA12077	6	yes	yes	1	1	325.2
genus	UBA12086	5	yes	yes	1	1	184.4
genus	UBA12087	3	yes	yes	1	1	326.3
genus	UBA12108	6	yes	yes	1	1	133.5
genus	UBA12158	3	yes	yes	1	1	142.3
genus	UBA12393	2	yes	yes	1	1	160.5
genus	UBA12395	2	yes	yes	1	1	142.5
genus	UBA12402	2	yes	yes	1	1	210.0
genus	UBA12403	2	yes	yes	1	1	145.0
genus	UBA12405	2	no	yes	1	1	134.0
genus	UBA12409	3	yes	yes	1	1	169.7
genus	UBA12411	2	yes	yes	1	1	183.5
genus	UBA12420	3	yes	yes	1	1	242.3
genus	UBA12463	3	yes	yes	1	1	178.3
genus	UBA12465	2	yes	yes	1	1	152.0
genus	UBA12470	2	yes	yes	1	1	194.5
genus	UBA12472	3	yes	yes	1	1	155.3
genus	UBA12473	2	yes	yes	1	1	195.5
genus	UBA1364	3	yes	yes	1	1	156.3
genus	UBA1406	7	yes	yes	1	1	148.6
genus	UBA1450	2	no	yes	1	1	193.5
genus	UBA1546	7	yes	yes	1	1	289.4
genus	UBA1547	3	yes	yes	1	1	158.3
genus	UBA1550	9	no	yes	1	1	145.1
genus	UBA1557	2	yes	yes	1	1	159.5
genus	UBA1561	2	yes	yes	1	1	162.5
genus	UBA1568	4	no	yes	1	1	159.8
genus	UBA2206	6	yes	yes	1	1	158.2
genus	UBA2256	2	yes	yes	1	1	304.5
genus	UBA2262	2	yes	yes	1	1	319.5
genus	UBA2277	3	no	yes	1	1	132.3
genus	UBA2284	13	no	yes	1	1	260.0
genus	UBA2645	5	yes	yes	1	1	286.8
genus	UBA2775	3	yes	yes	1	1	325.7
genus	UBA3571	5	yes	yes	1	1	253.6
genus	UBA5004	9	no	yes	1	1	120.4
genus	UBA557	9	no	yes	1	1	141.1
genus	UBA5619	5	no	yes	1	1	295.8
genus	UBA6899	6	no	yes	1	0.999	172.2
genus	UBA7541	4	no	yes	1	0.999	319.8
genus	UBA8498	30	no	yes	1	1	141.3
genus	UBA8515	15	no	yes	1	1	152.5
genus	UBA8517	4	no	yes	1	0.998	130.8
genus	UBA918	2	yes	yes	1	1	135.0
genus	UBA9337	2	no	yes	1	1	157.5
genus	UBA9579	2	yes	yes	1	1	304.5
genus	UBA9627	2	yes	yes	1	1	272.0
genus	UBA9631	2	yes	yes	1	1	173.5
genus	UBA9634	3	yes	yes	1	1	273.0
genus	UBA9637	8	no	yes	1	1	291.9
genus	UBA9644	4	yes	yes	1	1	164.8
genus	UBA9645	6	yes	yes	1	1	190.3
genus	UBA9933	13	no	yes	1	1	152.3
genus	UBA9934	11	no	yes	1	1	145.3
genus	UBA9973	36	no	yes	1	0.999	141.6
genus	UBA9978	4	yes	yes	1	1	174.3
genus	UBA9983	4	yes	yes	1	1	138.8
genus	UBA9988	2	yes	yes	1	1	120.5
genus	Urinacoccus	2	yes	yes	1	1	278.5
genus	Varibaculum	4	yes	yes	1	1	301.5
genus	Variovorax	2	yes	yes	1	1	371.0
genus	Veillonella	4	yes	yes	1	1	320.5
genus	Veillonella_A	3	yes	yes	1	1	335.7
genus	Verminephrobacter	2	yes	yes	1	1	359.0
genus	Vibrio	35	yes	yes	1	1	356.7
genus	Virgibacillus	5	yes	yes	1	1	366.0
genus	Vitreoscilla	2	yes	yes	1	1	349.0
genus	Vogesella	2	yes	yes	1	1	368.0
genus	Vulcanisaeta	11	no	yes	1	1	171.0
genus	WO2-35-19	6	no	yes	1	1	127.0
genus	WO2-43-9	4	yes	yes	1	1	172.0
genus	WO2-44-18	2	yes	yes	1	1	129.0
genus	WO2-46-25	3	yes	yes	1	1	159.0
genus	WO2-47-17b	2	yes	yes	1	1	126.0
genus	WO2-48-25	2	yes	yes	1	1	141.0
genus	WO2-54-10	4	yes	yes	1	1	147.8
genus	WO2-FULL-39-10	4	yes	yes	1	1	148.0
genus	WO2-FULL-40-11	2	no	yes	1	1	169.0
genus	WOR-SM1-SCG	2	yes	yes	1	1	158.5
genus	Waddlia	2	yes	yes	1	1	297.0
genus	Weissella	17	yes	yes	1	1	257.2
genus	Wigglesworthia	2	yes	yes	1	1	208.5
genus	Williamsia	2	yes	yes	1	1	348.5
genus	Winogradskyella	3	yes	yes	1	1	334.7
genus	Wohlfahrtiimonas	5	yes	yes	1	1	340.4
genus	Wolbachia	10	yes	yes	1	1	222.4
genus	XYA12-FULL-58-9	2	yes	yes	1	1	337.5
genus	XYA2-FULL-35-8	3	no	yes	1	1	157.0
genus	XYA2-FULL-47-19	3	yes	yes	1	1	195.7
genus	XYA2-FULL-47-53	6	yes	yes	1	1	286.0
genus	XYB1-36-10	3	yes	yes	1	1	124.0
genus	XYB1-40-15	6	no	yes	1	1	174.8
genus	XYB12-FULL-38-5	8	yes	yes	1	1	337.3
genus	XYB2-FULL-36-35	3	yes	yes	1	1	283.0
genus	XYB2-FULL-45-11	7	yes	yes	1	1	167.4
genus	XYB2-FULL-45-9	5	yes	yes	1	1	298.6
genus	XYB2-FULL-50-12	2	yes	yes	1	1	285.0
genus	XYC1-FULL-37-79	5	no	yes	1	1	269.0
genus	XYC2-FULL-37-10	3	yes	yes	1	1	260.7
genus	XYC2-FULL-41-22	4	yes	yes	1	1	196.8
genus	XYC2-FULL-46-14	4	yes	yes	1	1	296.3
genus	XYC2-FULL-47-12	2	yes	yes	1	1	177.5
genus	XYD1-37-29	2	yes	yes	1	1	171.5
genus	XYD1-FULL-39-28	3	yes	yes	1	1	138.3
genus	XYD1-FULL-40-9	2	yes	yes	1	1	125.5
genus	XYD1-FULL-55-31	2	yes	yes	1	1	296.5
genus	XYD2-FULL-39-9	2	yes	yes	1	1	170.0
genus	XYD2-FULL-41-8	4	yes	yes	1	1	287.0
genus	Xanthobacter	2	yes	yes	1	1	361.5
genus	Xanthomonas	5	yes	yes	1	1	356.4
genus	Xanthomonas_A	2	yes	yes	1	1	358.0
genus	Xenorhabdus	4	yes	yes	1	1	362.5
genus	Xylella	2	yes	yes	1	1	325.0
genus	YA12-FULL-51-18	4	yes	yes	1	1	287.8
genus	YA12-FULL-60-10	3	yes	yes	1	1	277.3
genus	YC12-FULL-57-11	3	yes	yes	1	1	179.0
genus	YC2-FULL-38-9	7	yes	yes	1	1	172.3
genus	YD12-FULL-39-22	4	yes	yes	1	1	312.8
genus	Yersinia	33	yes	yes	1	1	370.5
genus	Zag1	8	yes	yes	1	1	268.8
genus	Zhongshania	2	yes	yes	1	1	352.5
genus	Zhouia	2	yes	yes	1	1	345.0
genus	Zobellia	2	yes	yes	1	1	341.0
genus	Zymomonas	8	yes	yes	1	1	320.6
species	01-FULL-36-15b sp1	2	yes	yes	1	1	141.5
species	01-FULL-45-34b sp1	3	yes	yes	1	1	130.7
species	12-FULL-44-12b sp1	2	no	yes	1	1	121.0
species	2-01-FULL-37-20 sp1	4	no	yes	1	1	178.3
species	2-01-FULL-38-21 sp1	2	no	yes	1	1	143.5
species	2-01-FULL-39-21 sp1	2	yes	yes	1	1	126.0
species	2-01-FULL-39-21 sp2	6	yes	yes	1	1	151.3
species	2-01-FULL-39-28 sp1	2	yes	yes	1	1	138.0
species	2-01-FULL-39-28 sp2	5	yes	yes	1	1	158.8
species	2-01-FULL-40-13 sp2	2	yes	yes	1	1	166.5
species	2-01-FULL-40-13 sp3	2	yes	yes	1	1	176.0
species	2-01-FULL-40-13 sp5	4	yes	yes	1	1	165.8
species	2-01-FULL-41-26 sp1	6	yes	yes	1	1	131.5
species	2-01-FULL-42-15 sp1	2	yes	yes	1	1	143.5
species	2-01-FULL-43-22 sp1	2	yes	yes	1	1	136.5
species	2-01-FULL-43-38 sp1	2	no	yes	1	1	137.5
species	2-01-FULL-44-22 sp1	2	yes	yes	1	1	115.5
species	2-01-FULL-45-10 sp1	4	yes	yes	1	1	262.5
species	2-01-FULL-45-33 sp1	4	yes	yes	1	1	147.3
species	2-01-FULL-45-33 sp2	2	no	yes	1	1	151.5
species	2-01-FULL-46-13 sp1	4	yes	yes	1	1	134.8
species	2-01-FULL-46-13 sp2	2	yes	yes	1	1	119.5
species	2-01-FULL-46-13 sp3	6	yes	yes	1	1	141.3
species	2-01-FULL-46-14 sp1	2	yes	yes	1	1	165.5
species	2-01-FULL-48-14 sp1	2	yes	yes	1	1	159.5
species	2-01-FULL-48-16 sp1	2	yes	yes	1	1	125.0
species	2-01-FULL-49-10 sp1	2	yes	yes	1	1	129.5
species	2-01-FULL-49-22 sp1	2	yes	yes	1	1	132.5
species	2-01-FULL-50-13 sp1	3	yes	yes	1	1	156.7
species	2-01-FULL-50-28 sp1	2	yes	yes	1	1	163.0
species	2-01-FULL-51-34 sp1	2	yes	yes	1	1	170.5
species	2-01-FULL-53-15 sp1	2	yes	yes	1	1	280.5
species	2-01-FULL-64-13 sp1	2	yes	yes	1	1	280.5
species	2-02-FULL-38-14 sp1	4	yes	yes	1	1	142.5
species	2-02-FULL-40-10 sp1	5	yes	yes	1	1	186.2
species	2-02-FULL-43-11 sp1	4	yes	yes	1	1	143.5
species	2-02-FULL-43-16 sp1	3	yes	yes	1	1	140.7
species	2-02-FULL-45-10 sp1	2	yes	yes	1	1	150.5
species	2-02-FULL-45-18 sp1	5	yes	yes	1	1	137.4
species	2-02-FULL-45-21 sp1	3	yes	yes	1	1	218.0
species	2-02-FULL-46-19 sp1	3	yes	yes	1	1	118.7
species	2-02-FULL-47-50 sp1	2	yes	yes	1	1	288.0
species	2-02-FULL-48-16 sp1	5	yes	yes	1	1	126.8
species	2-02-FULL-49-16 sp2	2	yes	yes	1	1	161.5
species	2-02-FULL-50-16 sp1	4	yes	yes	1	1	286.3
species	2-02-FULL-53-10 sp1	2	yes	yes	1	1	162.5
species	2-12-FULL-39-13 sp1	4	yes	yes	1	1	255.8
species	2-12-FULL-40-10 sp1	2	yes	yes	1	1	131.0
species	2-12-FULL-41-16 sp1	3	no	yes	1	1	182.0
species	2-12-FULL-43-12 sp1	4	yes	yes	1	1	161.8
species	2-12-FULL-50-11 sp1	3	yes	yes	1	1	138.0
species	2-12-FULL-55-11 sp1	2	yes	yes	1	1	172.5
species	2-12-FULL-55-11 sp2	3	yes	yes	1	1	161.0
species	2-12-FULL-60-25 sp1	2	yes	yes	1	1	144.5
species	2011-GWC2-44-17 sp1	2	yes	yes	1	1	166.0
species	20CM-2-55-15 sp1	2	yes	yes	1	1	303.0
species	40CM-2-53-6 sp	3	yes	yes	1	1	134.0
species	46-47 sp1	2	yes	yes	1	1	277.0
species	58-81 sp1	2	yes	yes	1	1	276.5
species	Acidaminococcus fermentans	3	yes	yes	1	1	323.3
species	Acidaminococcus intestini	2	yes	yes	1	1	315.5
species	Acidilobus sp1	3	yes	yes	1	1	143.7
species	Acidithiobacillus albertensis	2	no	no	0.5	0.998	348.0
species	Acidithiobacillus ferrivorans	2	yes	yes	1	1	341.0
species	Acidithiobacillus ferrooxidans	5	yes	yes	1	1	345.6
species	Acidithiobacillus thiooxidans	9	no	no	0.889	1	348.9
species	Acidithrix ferrooxidans	2	yes	yes	1	1	323.0
species	Acinetobacter bohemicus	2	yes	yes	1	1	348.0
species	Acinetobacter indicus	2	yes	yes	1	1	352.0
species	Acinetobacter johnsonii	4	yes	yes	1	1	344.3
species	Acinetobacter lwoffii_A	2	yes	yes	1	1	351.5
species	Acinetobacter sp11	3	yes	yes	1	1	301.7
species	Acinetobacter venetianus	6	yes	yes	1	1	346.3
species	Actinobaculum suis	4	yes	yes	1	1	284.0
species	Actinomyces_A neuii	5	yes	yes	1	1	309.6
species	Actinomyces_A neuii_A	3	yes	yes	1	1	305.7
species	Actinomyces_B ihumii	2	yes	yes	1	1	305.0
species	Actinotignum schaalii	2	yes	yes	1	1	267.0
species	Aerococcus urinae	2	yes	yes	1	1	295.0
species	Aeropyrum camini	2	yes	yes	1	1	159.0
species	Ahrensia kielensis	2	yes	yes	1	1	350.0
species	Akkermansia glycaniphila	2	yes	yes	1	1	318.5
species	Akkermansia muciniphila	6	yes	yes	1	1	320.5
species	Akkermansia sp1	3	yes	yes	1	1	325.3
species	Alicyclobacillus hesperidum	2	yes	yes	1	1	342.5
species	Alteromonas macleodii	2	yes	yes	1	1	369.0
species	Alteromonas mediterranea	4	yes	yes	1	1	367.8
species	Alteromonas stellipolaris	3	yes	yes	1	1	364.0
species	Aminobacterium colombiense	2	yes	yes	1	1	308.5
species	Anaerococcus pacaensis	2	yes	yes	1	1	274.0
species	Anaeromusa acidaminophila	2	yes	yes	1	1	353.5
species	Anaerostipes caccae	2	yes	yes	1	1	343.5
species	Anaplasma marginale	12	yes	yes	1	1	234.3
species	Anaplasma phagocytophilum	12	yes	yes	1	1	214.8
species	Aneurinibacillus migulanus	7	yes	yes	1	1	383.0
species	Aquamicrobium sp1	2	yes	yes	1	1	364.0
species	Aquiluna sp1	2	yes	yes	1	1	287.5
species	Archaeoglobus fulgidus	4	yes	yes	1	1	178.8
species	Arctic96AD-7 sp3	9	yes	yes	1	1	318.4
species	Arenibacter algicola	2	yes	yes	1	1	346.0
species	Arthrospira maxima	5	yes	yes	1	1	360.2
species	Arthrospira platensis	3	yes	yes	1	1	360.0
species	Atopobium minutum	4	yes	yes	1	1	254.3
species	Atopobium_A vaginae	4	yes	yes	1	1	256.3
species	Atopobium_B rimae	3	yes	yes	1	1	254.7
species	Avibacterium paragallinarum	4	yes	yes	1	1	321.8
species	BACL11 sp1	3	yes	yes	1	1	260.7
species	Bacillus cellulasensis	3	no	no	0.75	1	373.7
species	Bacillus subtilis	3	yes	yes	1	1	377.7
species	Bacillus velezensis	12	yes	yes	1	1	375.3
species	Bacillus_A anthracis	2	yes	yes	1	1	381.0
species	Bacillus_AW luciferensis	2	yes	yes	1	1	380.5
species	Bacillus_C megaterium	5	yes	yes	1	1	383.6
species	Bacillus_E coagulans	4	yes	yes	1	1	368.3
species	Bacillus_F enclensis	2	yes	yes	1	1	376.0
species	Bacillus_H clausii	3	yes	yes	1	1	375.0
species	Bacillus_N badius_A	2	yes	yes	1	1	373.5
species	Bacillus_T coahuilensis	2	yes	yes	1	1	357.5
species	Bacteroides caccae	2	yes	yes	1	1	333.5
species	Bacteroides fragilis	5	yes	yes	1	1	342.4
species	Bacteroides ovatus	2	no	yes	1	1	341.0
species	Bacteroides thetaiotaomicron	3	yes	yes	1	1	340.3
species	Bacteroides_A barnesiae	2	yes	yes	1	1	327.0
species	Bacteroides_B vulgatus	2	yes	yes	1	1	338.5
species	Bacteroides_F pectinophilus	2	yes	yes	1	1	325.5
species	Bartonella apis	3	yes	yes	1	1	343.3
species	Bartonella apis_A	2	yes	yes	1	1	344.0
species	Bartonella bacilliformis	16	yes	yes	1	1	275.1
species	Bartonella bovis	2	yes	yes	1	1	285.0
species	Bartonella clarridgeiae	2	yes	yes	1	1	280.5
species	Bartonella henselae	7	yes	yes	1	1	285.6
species	Bartonella rattimassiliensis	2	yes	yes	1	1	285.5
species	Bartonella tamiae	2	yes	yes	1	1	337.0
species	Bartonella tribocorum	2	yes	yes	1	1	288.5
species	Bartonella vinsonii_A	3	yes	yes	1	1	289.7
species	Bartonella washoensis	2	yes	yes	1	1	292.5
species	Basfia succiniciproducens	2	yes	yes	1	1	327.0
species	Bdellovibrio bacteriovorus	3	yes	yes	1	1	319.3
species	Bellilinea caldifistulae	2	yes	yes	1	1	320.0
species	Bibersteinia trehalosi	3	yes	yes	1	1	324.0
species	Bifidobacterium vaginale	2	yes	yes	1	1	241.5
species	Bifidobacterium vaginale_D	2	yes	yes	1	1	236.5
species	Blattabacterium sp1	2	yes	yes	1	1	227.5
species	Blautia_A hydrogenotrophica	2	yes	yes	1	1	338.0
species	Blautia_A obeum	2	yes	yes	1	1	325.5
species	Borrelia duttonii	3	yes	yes	1	1	183.3
species	Borrelia hermsii	5	yes	yes	1	1	181.8
species	Borrelia hermsii_A	2	yes	yes	1	1	181.0
species	Borreliella burgdorferi	2	yes	yes	1	1	176.0
species	Borreliella garinii	17	yes	yes	1	1	177.3
species	Borreliella garinii_B	2	yes	yes	1	1	174.5
species	Brevibacillus borstelensis	3	yes	yes	1	1	377.7
species	Brevibacillus brevis	4	yes	yes	1	1	380.5
species	Brevibacillus brevis_A	2	yes	yes	1	1	382.0
species	Brevibacillus brevis_B	2	yes	yes	1	1	381.0
species	Brevibacillus thermoruber	2	yes	yes	1	1	376.0
species	Brevibacillus_B laterosporus	2	yes	yes	1	1	367.0
species	Brevibacillus_B laterosporus_A	2	yes	yes	1	1	367.0
species	Burkholderia mallei	2	yes	yes	1	1	374.0
species	Butyricimonas synergistica	2	yes	yes	1	1	324.0
species	Butyrivibrio hungatei_A	3	yes	yes	1	1	329.7
species	Butyrivibrio proteoclasticus	2	yes	yes	1	1	329.0
species	Butyrivibrio sp1	2	yes	yes	1	1	328.0
species	Butyrivibrio sp5	4	yes	yes	1	1	333.0
species	Butyrivibrio_A crossotus	3	yes	yes	1	1	316.7
species	C7867-001 sp3	2	yes	yes	1	1	135.5
species	C7867-001 sp5	3	yes	yes	1	1	133.7
species	C7867-002 sp1	6	yes	yes	1	1	139.2
species	C7867-006 sp1	7	yes	yes	1	1	133.0
species	C7867-006 sp2	4	no	yes	1	1	123.8
species	C7867-006 sp3	2	yes	yes	1	1	119.0
species	CAG-1031 sp2	2	yes	yes	1	1	306.0
species	CAG-245 sp1	2	yes	yes	1	1	217.5
species	CAG-306 sp1	3	yes	yes	1	1	283.3
species	CDF sp1	3	yes	yes	1	1	351.3
species	Caldanaerobacter subterraneus	4	yes	yes	1	1	321.3
species	Calescibacterium nevades	3	no	yes	1	1	271.7
species	Campylobacter coli	3	yes	yes	1	1	309.7
species	Capnocytophaga granulosa	3	yes	yes	1	1	292.3
species	Capnocytophaga haemolytica	2	yes	yes	1	1	295.5
species	Capnocytophaga ochracea	3	yes	yes	1	1	292.3
species	Centipeda artemidis	3	yes	yes	1	1	334.7
species	Chlamydia muridarum	7	yes	yes	1	1	216.7
species	Chlamydia trachomatis	2	yes	yes	1	1	215.0
species	Chlamydophila gallinacea	2	yes	yes	1	1	214.0
species	Chlamydophila ibidis	2	yes	yes	1	1	215.5
species	Chlamydophila pecorum	11	yes	yes	1	1	222.1
species	Chlamydophila pneumoniae	13	yes	yes	1	1	218.5
species	Chlamydophila psittaci	36	yes	yes	1	1	219.0
species	Chlorobium ferrooxidans	2	yes	yes	1	1	335.0
species	Chloroflexus aurantiacus	2	yes	yes	1	1	348.0
species	Chlorogloeopsis fritschii	2	yes	yes	1	1	360.5
species	Chryseobacterium formosense	3	yes	yes	1	1	331.7
species	Chthonomonas calidirosea	4	yes	yes	1	1	341.5
species	Cloacibacillus evryensis	2	yes	yes	1	1	339.0
species	Clostridioides difficile	2	yes	yes	1	1	340.0
species	Clostridium_A leptum	2	yes	yes	1	1	315.0
species	Clostridium_AM magnum	2	yes	yes	1	1	363.5
species	Clostridium_F botulinum	2	yes	yes	1	1	328.0
species	Clostridium_H sp3	2	yes	yes	1	1	296.5
species	Clostridium_M bolteae	2	yes	yes	1	1	346.5
species	Clostridium_M citroniae	2	yes	yes	1	1	355.0
species	Clostridium_M clostridioformis	5	yes	yes	1	1	340.0
species	Clostridium_R aminophilum	2	yes	yes	1	1	336.0
species	Collinsella aerofaciens	3	no	no	0.75	1	305.3
species	Coprobacter secundus	2	yes	yes	1	1	325.0
species	Coprococcus eutactus	2	yes	yes	1	1	326.5
species	Coprococcus eutactus_A	2	yes	yes	1	1	293.5
species	Corynebacterium callunae	2	yes	yes	1	1	327.5
species	Corynebacterium diphtheriae	13	yes	yes	1	1	318.2
species	Corynebacterium pseudodiphtheriticum	5	yes	yes	1	1	313.6
species	Corynebacterium pseudotuberculosis	44	yes	yes	1	1	317.4
species	Coxiella burnetii	2	yes	yes	1	1	307.0
species	Crocosphaera sp1	2	yes	yes	1	1	356.5
species	Crocosphaera watsonii	6	yes	yes	1	1	348.5
species	Cuniculiplasma divulgatum	2	yes	yes	1	1	184.0
species	Cutibacterium acnes	4	yes	yes	1	1	320.0
species	D2472 sp1	7	yes	yes	1	1	265.9
species	Defluviitoga tunisiensis	2	yes	yes	1	1	299.5
species	Dehalococcoides mccartyi	6	yes	yes	1	1	258.8
species	Dehalococcoides mccartyi_A	5	yes	yes	1	1	258.6
species	Dehalococcoides mccartyi_B	16	yes	yes	1	1	259.6
species	Denitrobacterium detoxificans	2	yes	yes	1	1	306.5
species	Desulfitobacterium hafniense	3	yes	yes	1	1	370.7
species	Desulfonauticus sp1	2	yes	yes	1	1	319.5
species	Desulfovibrio desulfuricans_A	2	yes	yes	1	1	340.0
species	Desulfovibrio_C alaskensis	2	yes	yes	1	1	353.5
species	Desulfurococcus amylolyticus	3	yes	yes	1	1	129.0
species	Desulfurococcus mucosus	2	yes	yes	1	1	122.5
species	Dialister invisus	2	yes	yes	1	1	291.5
species	Diaphorobacter polyhydroxybutyrativorans	2	yes	yes	1	1	362.5
species	Dokdonia donghaensis	2	yes	yes	1	1	329.5
species	Draconibacterium orientale	2	yes	yes	1	1	350.0
species	Eisenbergiella tayi	2	yes	yes	1	1	354.0
species	Endozoicomonas elysicola	2	yes	yes	1	1	372.0
species	Enhydrobacter aerosaccus	3	yes	yes	1	1	344.0
species	Enterococcus faecalis	5	yes	yes	1	1	306.2
species	Enterococcus_A avium	2	yes	yes	1	1	344.5
species	Enterococcus_C asini	2	yes	yes	1	1	328.0
species	EsTjRp sp1	2	yes	yes	1	1	344.5
species	Escherichia coli	8	yes	yes	1	1	341.6
species	Eubacterium_A pyruvativorans	2	yes	yes	1	1	321.0
species	Eubacterium_D dolichum	2	yes	yes	1	1	286.0
species	Eubacterium_D innocuum	8	yes	yes	1	1	340.6
species	Eubacterium_D sp1	2	yes	yes	1	1	323.0
species	Exiguobacterium sp1	2	yes	yes	1	1	355.0
species	Exiguobacterium_A indicum_A	3	yes	yes	1	1	354.3
species	F082 sp1	2	yes	yes	1	1	213.0
species	FD2005 sp1	2	yes	yes	1	1	326.5
species	Faecalibaculum rodentium	2	yes	yes	1	1	309.5
species	Faecalitalea cylindroides	3	yes	yes	1	1	286.7
species	Fermentimonas caenicola	3	yes	yes	1	1	331.3
species	Ferrimicrobium acidiphilum	2	yes	yes	1	1	324.0
species	Fibrobacter succinogenes	2	yes	yes	1	1	319.0
species	Fischerella sp1	2	yes	yes	1	1	360.5
species	Fischerella thermalis	3	yes	yes	1	1	357.0
species	Flavobacterium akiainvivens	2	yes	yes	1	1	332.5
species	Flavobacterium lindanitolerans	2	yes	yes	1	1	324.0
species	Flavobacterium rivuli	2	yes	yes	1	1	337.5
species	Flavobacterium subsaxonicum	2	yes	yes	1	1	346.0
species	Francisella noatunensis	4	yes	yes	1	1	320.3
species	Francisella tularensis	43	yes	yes	1	1	310.1
species	Frankia elaeagni	2	yes	yes	1	1	342.5
species	Fructobacillus fructosus	3	yes	yes	1	1	246.3
species	Fructobacillus pseudoficulneus	2	yes	yes	1	1	266.0
species	Fuchsiella alkaliacetigena	3	yes	yes	1	1	347.3
species	Fusicatenibacter saccharivorans	3	yes	yes	1	1	317.0
species	Fusobacterium_C necrophorum	10	yes	yes	1	1	313.7
species	GWA1-39-11 sp2	2	no	yes	1	1	138.0
species	GWA1-44-25 sp1	11	yes	yes	1	1	146.6
species	GWA1-44-25 sp2	2	no	yes	1	1	152.0
species	GWA1-44-29 sp1	3	yes	yes	1	1	136.0
species	GWA1-44-29 sp2	5	no	yes	1	1	132.6
species	GWA2-33-14 sp1	2	yes	yes	1	1	137.0
species	GWA2-38-11 sp1	2	yes	yes	1	1	270.0
species	GWA2-38-27 sp1	3	no	yes	1	1	134.7
species	GWA2-42-14 sp1	3	yes	yes	1	1	169.0
species	GWA2-42-15 sp1	4	yes	yes	1	1	129.5
species	GWA2-43-13 sp1	4	yes	yes	1	1	158.8
species	GWA2-44-10 sp1	4	yes	yes	1	1	117.5
species	GWA2-44-9 sp1	4	yes	yes	1	1	152.5
species	GWA2-45-9 sp1	3	yes	yes	1	1	124.0
species	GWA2-46-10 sp1	2	yes	yes	1	1	124.5
species	GWA2-46-9 sp1	5	yes	yes	1	1	165.6
species	GWA2-47-10 sp1	5	yes	yes	1	1	160.6
species	GWA2-47-10b sp1	3	no	yes	1	0.999	148.3
species	GWA2-47-26 sp1	6	yes	yes	1	1	163.7
species	GWA2-58-10 sp1	2	yes	yes	1	1	293.5
species	GWB1-37-8 sp1	2	no	yes	1	1	140.0
species	GWB1-37-8 sp2	2	yes	yes	1	1	156.5
species	GWB1-40-14 sp1	2	no	yes	1	1	155.5
species	GWB1-40-14 sp2	2	yes	yes	1	1	156.5
species	GWB1-41-6 sp1	3	yes	yes	1	1	130.7
species	GWB1-42-6 sp1	2	yes	yes	1	1	136.5
species	GWB1-45-9 sp1	2	yes	yes	1	1	142.0
species	GWB1-50-10 sp1	2	yes	yes	1	1	129.5
species	GWB1-54-5 sp1	8	yes	yes	1	1	183.0
species	GWC1-37-12b sp1	2	yes	yes	1	1	142.0
species	GWC1-40-35 sp1	2	yes	yes	1	1	142.0
species	GWC1-40-9 sp1	3	yes	yes	1	1	151.3
species	GWC1-47-15 sp1	2	no	yes	1	1	125.5
species	GWC1-49-16 sp1	3	no	yes	1	1	166.7
species	GWC2-33-13 sp1	2	yes	yes	1	1	205.5
species	GWC2-36-17 sp1	5	yes	yes	1	1	139.8
species	GWC2-37-13 sp1	2	yes	yes	1	1	170.0
species	GWC2-37-8 sp1	2	yes	yes	1	1	139.0
species	GWC2-39-10 sp1	2	yes	yes	1	1	167.0
species	GWC2-39-14 sp1	2	yes	yes	1	1	165.5
species	GWC2-40-17 sp1	2	yes	yes	1	1	165.5
species	GWC2-57-9 sp1	2	yes	yes	1	1	324.5
species	GWF1-31-35 sp2	3	yes	yes	1	1	141.0
species	Ga6A1 sp1	3	yes	yes	1	1	311.3
species	Gabonibacter massiliensis	3	yes	yes	1	1	320.0
species	Gallibacterium anatis	10	yes	yes	1	1	331.6
species	Geobacillus subterraneus_B	2	yes	yes	1	1	376.0
species	Geobacillus thermodenitrificans	2	yes	yes	1	1	376.0
species	Geomicrobium sp1	2	yes	yes	1	1	369.0
species	Geomicrobium sp2	2	yes	yes	1	1	366.0
